,AD_kcal,affinity_moles,affinity_type,affinity_value,data_type,gauss1,gauss2,hydrogen,hydrophobic,kcal,name,repulsion,series
0,-7.42239,1.7000000000000001e-07,nM,170.0,Kd,70.8091,1162.17464,1.14466,44.1641,-9.291689317078095,5fh8,1.87214,refined-2018
0,-8.40703,1.7000000000000001e-07,nM,170.0,Kd,118.76176,1505.47268,3.98975,56.94716,-9.291689317078095,5nvw,4.4579,refined-2018
0,-13.24064,1.65e-07,nM,165.0,Kd,134.09158,2139.97507,3.56096,83.69482,-9.309484668411619,3gcu,3.05465,refined-2018
0,-4.20884,1.6300000000000002e-07,nM,163.0,Kd,67.71935,516.14934,8.21793,0.0,-9.316754270702845,2rcb,5.88647,refined-2018
0,-11.13223,1.6200000000000002e-07,nM,162.0,Ki,143.21248,1885.97796,5.42009,58.88338,-9.32042258997173,3su0,4.43345,refined-2018
0,-6.43068,1.64e-07,nM,164.0,Kd,62.5787,1248.58761,2.11586,48.24387,-9.313108387777751,4ogj,1.22626,refined-2018
0,-8.18609,1.6e-07,uM,0.16,Kd,95.63924,1555.02625,0.0,103.31453,-9.32782765414287,1fl3,4.18119,refined-2018
0,-9.85841,1.6e-07,uM,0.16,Ki,72.40536,1570.44816,2.21103,75.65577,-9.32782765414287,1nq7,1.55809,refined-2018
0,-7.19671,1.6e-07,uM,0.16,Kd,79.17964,982.07412,7.14211,20.3531,-9.32782765414287,1p1n,4.66234,refined-2018
0,-7.24542,1.6e-07,uM,0.16,Ki,110.01149,1894.87815,5.81727,48.85092,-9.32782765414287,2xhm,7.21676,refined-2018
0,-5.40149,1.5700000000000002e-07,nM,157.0,Ki,103.4846,1550.70265,8.78099,8.31086,-9.339110640835628,3c88,7.36568,refined-2018
0,-4.44102,1.6e-07,uM,0.16,Ki,71.69049,1182.54017,10.93567,17.3931,-9.32782765414287,3fx6,10.91054,refined-2018
0,-6.66219,1.5700000000000002e-07,nM,157.0,Ki,105.41902,1305.12027,8.53871,2.14824,-9.339110640835628,3s2v,7.57451,refined-2018
0,-9.18753,1.58e-07,nM,158.0,Kd,96.74345,1594.43228,2.67919,46.61562,-9.33532586621638,5nk6,2.60789,refined-2018
0,-6.92847,1.54e-07,nM,154.0,Ki,110.44536,1396.86553,0.28871,19.07595,-9.350611319104992,2uwp,2.62426,refined-2018
0,-6.56659,1.5e-07,uM,0.15,Kd,78.69094,742.26048,9.94068,0.0,-9.366299066592976,1drk,6.12267,refined-2018
0,-6.95447,1.5e-07,uM,0.15,Ki,96.76737,1170.83928,8.62946,0.0,-9.366299066592976,1fhd,6.85554,refined-2018
0,-8.00063,1.5000000000000002e-07,nM,150.0,Kd,122.64971,1751.74158,11.12198,25.02701,-9.366299066592976,1jeu,5.49467,refined-2018
0,-6.53835,1.53e-07,nM,153.0,Kd,89.13047,1540.6922,6.49826,14.90778,-9.354494720461725,1k1n,4.91855,refined-2018
0,-6.70856,1.5e-07,uM,0.15,Kd,63.85994,883.50454,1.3758,57.33366,-9.366299066592976,1lrh,2.55919,refined-2018
0,-7.71574,1.5e-07,uM,0.15,Ki,106.49636,1237.02125,6.72555,14.50214,-9.366299066592976,1o38,4.72504,refined-2018
0,-5.7795,1.5e-07,uM,0.15,Kd,65.52377,936.45506,8.66038,12.03471,-9.366299066592976,1uwf,5.37379,refined-2018
0,-8.81997,1.5e-07,uM,0.15,Ki,174.25982,1634.04463,14.80183,0.0,-9.366299066592976,2b1i,14.17868,refined-2018
0,-9.09171,1.5e-07,uM,0.15,Kd,151.9648,1833.62897,11.1353,7.24081,-9.366299066592976,2c94,6.7283,refined-2018
0,-5.11733,1.5e-07,uM,0.15,Ki,59.22771,897.1458,0.0,34.72387,-9.366299066592976,2oxd,3.37411,refined-2018
0,-10.00172,1.5000000000000002e-07,nM,150.0,Kd,117.41843,2137.74378,5.15501,67.72797,-9.366299066592976,2pym,4.96365,refined-2018
0,-4.9173,1.5e-07,uM,0.15,Ki,47.24719,958.86902,4.35242,26.21256,-9.366299066592976,2rfh,4.45525,refined-2018
0,-6.11938,1.5e-07,uM,0.15,Kd,118.46884,924.24193,7.8718,0.0,-9.366299066592976,2v8w,5.07998,refined-2018
0,-9.2734,1.5000000000000002e-07,nM,150.0,Ki,185.99125,2849.94914,6.75489,66.86424,-9.366299066592976,2xyd,10.5494,refined-2018
0,-9.12271,1.5e-07,uM,0.15,Ki,123.60885,2073.94792,16.21535,13.89071,-9.366299066592976,2zq0,9.17898,refined-2018
0,-5.52363,1.5000000000000002e-07,nM,150.0,Ki,76.93702,845.80842,12.50755,0.0,-9.366299066592976,3dx2,9.47216,refined-2018
0,-4.42608,1.5e-07,uM,0.15,Kd,71.38661,1058.41395,1.8504,29.90792,-9.366299066592976,3m3x,4.47806,refined-2018
0,-3.8441,1.5000000000000002e-07,nM,150.0,Kd,46.55284,581.75349,2.02006,8.36665,-9.366299066592976,3s75,2.32019,refined-2018
0,-6.65758,1.5e-07,uM,0.15,Ki,81.27587,1039.54998,0.65551,55.83599,-9.366299066592976,4nue,2.13685,refined-2018
0,-5.52604,1.5e-07,uM,0.15,Ki,61.43473,853.97558,1.39752,26.39955,-9.366299066592976,4qy3,1.61463,refined-2018
0,-10.65811,1.5000000000000002e-07,nM,150.0,Kd,157.53491,1946.37117,12.80574,6.55888,-9.366299066592976,5exw,8.11888,refined-2018
0,-9.21247,1.5000000000000002e-07,nM,150.0,Kd,112.09118,1573.48753,3.63797,32.18425,-9.366299066592976,5vcv,2.51541,refined-2018
0,-9.28618,1.49e-07,nM,149.0,Ki,86.04595,1571.63712,2.43608,34.05521,-9.370286372429668,2xnb,2.77486,refined-2018
0,-8.68994,1.45e-07,uM,0.145,Ki,106.77827,1531.83669,4.35088,39.93487,-9.38650778154685,1bhx,2.84292,refined-2018
0,-8.71961,1.46e-07,nM,146.0,Ki,117.48479,1557.77344,1.1269,20.76052,-9.382410858203416,2y5g,2.17327,refined-2018
0,-10.56867,1.43e-07,nM,143.0,Ki,158.34473,2121.63529,2.71953,64.05976,-9.394787081305823,3ewj,7.31514,refined-2018
0,-9.3769,1.4400000000000002e-07,nM,144.0,Kd,151.61217,1838.25625,6.45417,34.20994,-9.390633057526502,4kn1,6.28396,refined-2018
0,-8.01508,1.45e-07,uM,0.145,Ki,77.24422,1367.05065,1.96716,37.96925,-9.38650778154685,5cep,2.28844,refined-2018
0,-6.94182,1.4e-07,uM,0.14,Ki,96.69107,1289.2458,2.42506,35.19134,-9.40742571728635,1ele,3.04217,refined-2018
0,-7.46198,1.4e-07,nM,140.0,Ki,129.29529,1734.46271,3.19664,54.7947,-9.40742571728635,1g30,5.26972,refined-2018
0,-6.49235,1.4e-07,nM,140.0,Kd,118.08366,1467.89726,9.73477,34.64149,-9.40742571728635,1lkk,5.50712,refined-2018
0,-7.65081,1.4e-07,uM,0.14,Kd,86.86102,1324.85243,1.11592,77.21524,-9.40742571728635,1os5,2.18181,refined-2018
0,-7.04443,1.4e-07,uM,0.14,Kd,96.81163,1155.47045,0.0,37.43299,-9.40742571728635,1q72,1.91457,refined-2018
0,-8.27236,1.4e-07,uM,0.14,Kd,117.46884,1230.78596,1.94869,47.15132,-9.40742571728635,1qyg,3.71499,refined-2018
0,-4.49172,1.4e-07,nM,140.0,Ki,101.79944,1022.177,2.93226,65.54572,-9.40742571728635,1xk9,9.09604,refined-2018
0,-4.28282,1.4e-07,uM,0.14,Kd,62.7234,508.19724,8.11903,0.0,-9.40742571728635,1xt8,5.46123,refined-2018
0,-9.83901,1.4e-07,uM,0.14,Ki,124.89944,1589.85493,9.47335,53.56811,-9.40742571728635,3n76,7.06368,refined-2018
0,-6.73306,1.4e-07,nM,140.0,Ki,103.24958,1408.78135,11.01448,39.38039,-9.40742571728635,3pn4,8.72932,refined-2018
0,-7.37401,1.4e-07,uM,0.14,Kd,95.40769,1325.17943,10.55015,35.30551,-9.40742571728635,3s8o,6.08588,refined-2018
0,-11.51079,1.4e-07,nM,140.0,Kd,129.09842,1659.51898,0.0,102.60563,-9.40742571728635,4k3h,1.82075,refined-2018
0,-3.02836,1.4e-07,nM,140.0,Ki,48.6142,748.98934,4.66686,1.06928,-9.40742571728635,5f1v,3.19988,refined-2018
0,-7.11114,1.4e-07,nM,140.0,Kd,87.96547,1327.28743,3.04125,66.69407,-9.40742571728635,5ie1,4.59806,refined-2018
0,-8.22782,1.37e-07,nM,137.0,Ki,86.38388,1796.99393,2.49734,63.62962,-9.42033813551761,3aid,2.13943,refined-2018
0,-8.77257,1.37e-07,nM,137.0,Kd,89.17558,1289.10751,1.19139,56.25038,-9.42033813551761,3pyy,2.59849,refined-2018
0,-6.48345,1.37e-07,uM,0.137,Kd,49.52394,1103.86288,0.71577,55.10448,-9.42033813551761,5dx4,1.69971,refined-2018
0,-7.97874,1.37e-07,nM,137.0,Kd,74.70087,1117.42164,1.10908,36.38697,-9.42033813551761,5fh7,2.26372,refined-2018
0,-6.36214,1.35e-07,uM,0.135,Ki,120.72131,1742.09163,6.54562,27.19713,-9.429104469976608,1cgl,5.5331,refined-2018
0,-8.66109,1.35e-07,nM,135.0,Ki,88.03338,1640.70404,3.7662,90.7115,-9.429104469976608,2zcr,3.88493,refined-2018
0,-11.60325,1.35e-07,nM,135.0,Kd,242.85174,2964.15816,15.35483,18.21994,-9.429104469976608,3tmk,11.63918,refined-2018
0,-3.81255,1.34e-07,uM,0.134,Ki,77.94915,980.76309,0.88199,22.04289,-9.433536460653016,4mhz,4.05438,refined-2018
0,-5.29435,1.35e-07,nM,135.0,Ki,63.89135,680.7998,8.16927,3.87522,-9.429104469976608,4re4,5.52932,refined-2018
0,-6.15263,1.36e-07,nM,136.0,Kd,53.28983,1063.00461,1.01257,32.17377,-9.424705188016494,4rvr,0.93744,refined-2018
0,-7.7892,1.34e-07,nM,134.0,Kd,78.85173,1228.24133,1.11053,39.61377,-9.433536460653016,5j0d,0.78217,refined-2018
0,-8.07252,1.34e-07,nM,134.0,Ki,83.0299,993.69979,7.57361,2.24502,-9.433536460653016,5nih,4.26008,refined-2018
0,-7.50312,1.31e-07,nM,131.0,Ki,145.95982,1530.45663,3.28224,36.68053,-9.447033641043548,1xka,5.51975,refined-2018
0,-9.27749,1.3200000000000002e-07,nM,132.0,Ki,150.91901,1787.39433,11.06656,25.8616,-9.44250053935002,3oe5,9.31935,refined-2018
0,-8.78841,1.31e-07,uM,0.131,Ki,109.7491,1820.58041,2.75572,34.08173,-9.447033641043548,4bco,5.64226,refined-2018
0,-7.60043,1.3e-07,nM,130.0,Kd,139.0086,1894.86774,11.38614,20.54174,-9.451601479487183,1b3f,8.55699,refined-2018
0,-6.90732,1.3e-07,uM,0.13,Ki,80.41894,918.56381,8.61117,6.3778,-9.451601479487183,1fh8,5.20006,refined-2018
0,-9.08361,1.3e-07,nM,130.0,Kd,166.31687,2176.77975,12.29481,47.1816,-9.451601479487183,1jev,9.72944,refined-2018
0,-8.1333,1.28e-07,uM,0.128,Ki,114.1784,1727.33276,2.92983,54.20285,-9.460843525081271,1sb1,5.53649,refined-2018
0,-5.81043,1.3e-07,nM,130.0,Ki,74.74384,755.94125,8.10784,4.48686,-9.451601479487183,1uz1,5.73205,refined-2018
0,-10.01218,1.3e-07,uM,0.13,Kd,166.71148,1988.02059,8.69076,0.0,-9.451601479487183,2bfq,5.05868,refined-2018
0,-6.83764,1.3e-07,uM,0.13,Kd,78.48382,737.91104,10.10156,0.0,-9.451601479487183,2dri,5.82199,refined-2018
0,-5.42685,1.3e-07,uM,0.13,Ki,64.32186,1095.14707,6.89505,12.49192,-9.451601479487183,2e92,6.61395,refined-2018
0,-7.2666,1.3e-07,uM,0.13,Kd,73.59431,1143.44647,7.40552,7.24112,-9.451601479487183,2f34,3.67824,refined-2018
0,-10.72161,1.28e-07,uM,0.128,Ki,126.41264,2298.07516,5.38507,65.08748,-9.460843525081271,2r3w,4.97003,refined-2018
0,-7.21707,1.3e-07,uM,0.13,Kd,71.25888,964.98028,10.058,0.0,-9.451601479487183,2vk2,5.6185,refined-2018
0,-8.99424,1.3e-07,uM,0.13,Kd,144.84031,1698.22382,13.22798,0.0,-9.451601479487183,3hu3,9.14101,refined-2018
0,-7.49256,1.3009999999999998e-07,uM,0.1301,Ki,57.56521,992.36276,0.0,27.17742,-9.451143117296201,3jya,0.74507,refined-2018
0,-4.92362,1.3e-07,uM,0.13,Ki,82.49018,1344.5367,6.43786,0.0,-9.451601479487183,3l4x,5.58733,refined-2018
0,-6.64557,1.3e-07,uM,0.13,Ki,64.91729,1191.7276,1.1274,39.82714,-9.451601479487183,3r4n,1.59155,refined-2018
0,-6.62349,1.3e-07,uM,0.13,Kd,86.88006,698.16108,8.92578,16.14195,-9.451601479487183,4g4p,4.91807,refined-2018
0,-8.56873,1.3e-07,nM,130.0,Ki,159.34694,2081.08425,1.58158,17.68305,-9.451601479487183,4x8v,4.60657,refined-2018
0,-7.27829,1.2500000000000002e-07,nM,125.0,Kd,107.92857,1408.26931,7.68938,28.23141,-9.474980946597853,1k1l,7.30504,refined-2018
0,-10.46348,1.25e-07,uM,0.125,Kd,135.25702,1932.48715,7.80566,12.54123,-9.474980946597853,3cow,4.55963,refined-2018
0,-8.29078,1.2600000000000002e-07,nM,126.0,Ki,99.98894,1164.35767,8.39572,18.08017,-9.470231120669979,3gbb,5.53491,refined-2018
0,-4.85975,1.27e-07,nM,127.0,Kd,118.87397,2064.50916,2.73137,44.90017,-9.465518843165789,3uyr,6.39534,refined-2018
0,-7.71183,1.25e-07,uM,0.125,Kd,95.94791,992.23099,2.2942,42.82839,-9.474980946597853,4zzx,1.67804,refined-2018
0,-5.10389,1.24e-07,nM,124.0,Kd,85.74843,1182.7757,8.13986,0.0,-9.479768924146592,3evd,7.13876,refined-2018
0,-6.86321,1.23e-07,uM,0.123,Ki,105.22186,1666.82899,2.28443,32.57945,-9.484595671166257,4bcm,6.5941,refined-2018
0,-7.50821,1.24e-07,uM,0.124,Kd,61.40199,1028.66806,0.57501,63.23317,-9.479768924146592,5cqt,0.9318,refined-2018
0,-7.44816,1.1900000000000001e-07,nM,119.0,Ki,111.66437,2157.35141,5.607,42.92972,-9.504303251159973,1a9m,4.69915,refined-2018
0,-10.43272,1.2000000000000002e-07,nM,120.0,Kd,130.05847,2421.22183,4.55396,72.12496,-9.499314937531377,1k6v,4.70576,refined-2018
0,-6.06303,1.2e-07,uM,0.12,Ki,91.88995,1164.13211,6.72997,13.20697,-9.499314937531377,1o2j,6.54674,refined-2018
0,-10.70772,1.2e-07,uM,0.12,Ki,147.35617,1429.60524,13.4056,0.0,-9.499314937531377,1pkx,7.9193,refined-2018
0,-6.86917,1.2e-07,uM,0.12,Kd,92.69891,1106.40861,7.40077,27.90255,-9.499314937531377,1swr,6.47387,refined-2018
0,-8.41756,1.2e-07,uM,0.12,Ki,82.3279,1231.80581,2.78739,70.5567,-9.499314937531377,2d3u,2.98475,refined-2018
0,-11.30676,1.2000000000000002e-07,nM,120.0,Ki,157.96852,2636.33766,6.23481,106.56915,-9.499314937531377,2uy0,6.41716,refined-2018
0,-3.01636,1.21e-07,nM,121.0,Ki,46.63231,700.88794,2.52599,0.0,-9.494368021173537,3bl0,3.72279,refined-2018
0,-6.93791,1.1900000000000001e-07,nM,119.0,Ki,103.77289,1657.40982,2.532,28.61825,-9.504303251159973,3lir,2.51836,refined-2018
0,-6.57273,1.2e-07,uM,0.12,Kd,45.8166,1054.81896,0.0,64.50707,-9.499314937531377,3r1v,1.67751,refined-2018
0,-5.25229,1.2e-07,uM,0.12,Kd,55.27132,1017.76061,0.0,102.23289,-9.499314937531377,3uex,0.75309,refined-2018
0,-6.39516,1.19e-07,uM,0.119,Kd,89.50021,920.72807,1.89018,17.84712,-9.504303251159973,3wto,3.00333,refined-2018
0,-3.3367,1.2000000000000002e-07,nM,120.0,Kd,86.45611,1392.51825,1.85499,19.84473,-9.499314937531377,4qtl,8.51574,refined-2018
0,-9.52158,1.2e-07,uM,0.12,Ki,76.32363,1688.44071,2.55111,70.75278,-9.499314937531377,5d45,3.0188,refined-2018
0,-4.52086,1.1800000000000001e-07,nM,118.0,Kd,46.72663,673.25378,1.7288,22.29066,-9.509333660759772,2weo,2.39766,refined-2018
0,-10.24927,1.14e-07,nM,114.0,Ki,95.4196,1351.63209,2.0,65.587,-9.529890870315796,4f9w,2.13462,refined-2018
0,-5.54878,1.14e-07,nM,114.0,Ki,84.06936,1489.02343,4.18383,12.28287,-9.529890870315796,4rn4,5.09888,refined-2018
0,-11.00309,1.1500000000000001e-07,nM,115.0,Ki,85.85914,1550.43834,1.84216,70.23754,-9.524684723686422,4xir,1.97203,refined-2018
0,-9.38772,1.1200000000000001e-07,nM,112.0,Ki,102.70378,2075.7636,5.34287,79.37907,-9.54044158822475,1tcx,3.4988,refined-2018
0,-13.49547,1.11e-07,uM,0.111,Kd,138.74597,2085.98151,4.39195,71.96298,-9.545787812401473,4k9y,3.51665,refined-2018
0,-8.74502,1.1160000000000001e-07,nM,111.6,Kd,104.09769,1030.98315,6.68739,13.86893,-9.542574327530222,4q4s,4.67286,refined-2018
0,-9.63782,1.1e-07,nM,110.0,Kd,136.40913,1649.2244,10.23959,0.0,-9.551182419354896,1atr,6.55608,refined-2018
0,-8.51095,1.1e-07,nM,110.0,Kd,90.747,1267.65907,5.61681,43.1441,-9.551182419354896,1c5c,5.4492,refined-2018
0,-7.39184,1.1e-07,nM,110.0,Ki,130.69634,2001.12645,5.10579,53.93544,-9.551182419354896,1gvw,5.06315,refined-2018
0,-6.9343,1.1e-07,nM,110.0,Ki,107.96456,1473.39369,4.522,40.32517,-9.551182419354896,1oyq,4.18111,refined-2018
0,-8.65855,1.0999999999999999e-07,uM,0.11,Ki,30.21542,1191.51458,0.0,52.33918,-9.551182419354896,1x8j,0.17012,refined-2018
0,-7.85663,1.0999999999999999e-07,uM,0.11,Kd,147.75943,1640.07845,9.73919,25.02036,-9.551182419354896,3exe,10.43317,refined-2018
0,-7.01812,1.1e-07,nM,110.0,Ki,101.84102,1318.30852,3.93265,11.38131,-9.551182419354896,3pn1,3.36676,refined-2018
0,-9.41366,1.0999999999999999e-07,uM,0.11,Kd,165.77577,1767.18761,0.0,107.79445,-9.551182419354896,4cg8,3.30444,refined-2018
0,-9.36259,1.0999999999999999e-07,uM,0.11,Kd,106.80286,1465.72907,2.78483,30.21235,-9.551182419354896,4i54,2.32404,refined-2018
0,-8.5384,1.0999999999999999e-07,uM,0.11,Kd,129.63554,1302.97538,12.60205,0.0,-9.551182419354896,4jyb,6.49595,refined-2018
0,-14.8284,1.0999999999999999e-07,uM,0.11,Kd,174.71468,2542.98014,5.75598,0.0,-9.551182419354896,4loh,5.76836,refined-2018
0,-6.43998,1.1e-07,nM,110.0,Kd,40.21503,944.62517,1.0,37.00733,-9.551182419354896,4rpn,1.85693,refined-2018
0,-6.58216,1.1e-07,nM,110.0,Kd,107.08594,1264.85141,7.8514,4.56853,-9.551182419354896,5cst,6.7013,refined-2018
0,-5.45288,1.0600000000000001e-07,nM,106.0,Ki,79.18321,1151.60293,4.84044,6.65777,-9.573262721403552,3t84,4.93864,refined-2018
0,-7.92131,1.08e-07,nM,108.0,Kd,81.04741,1076.78391,5.73402,34.33824,-9.562120340915007,4nj9,3.8454,refined-2018
0,-7.98775,1.07e-07,nM,107.0,Ki,82.86858,975.13348,8.57866,16.59391,-9.567665497181013,4xar,5.27948,refined-2018
0,-8.11814,1.05e-07,nM,105.0,Ki,106.51606,1002.8201,10.07019,4.63337,-9.578913000674856,1my4,6.25193,refined-2018
0,-12.02997,1.042e-07,nM,104.2,Kd,152.67899,1887.56473,6.23818,0.0,-9.58347210511654,3hv8,5.16533,refined-2018
0,-5.8536,1.05e-07,nM,105.0,Ki,103.31076,1499.97788,2.03356,14.29317,-9.578913000674856,3t83,3.53272,refined-2018
0,-6.3682,1.046e-07,nM,104.6,Kd,71.44575,1025.06286,8.79462,23.08965,-9.58118819427662,4att,5.30893,refined-2018
0,-9.79094,1.02e-07,nM,102.0,Ki,185.36068,3189.64008,12.29013,98.16066,-9.596192471405,3slz,10.74518,refined-2018
0,-8.24011,1.0300000000000001e-07,nM,103.0,Kd,88.8555,1215.23702,5.32703,36.01673,-9.590376815520068,4bcs,3.7725,refined-2018
0,-4.6586,1.013e-07,nM,101.3,Ki,86.66268,976.46043,1.0,22.28007,-9.600297455654866,4fai,3.15869,refined-2018
0,-11.21618,1.0000000000000001e-07,nM,100.0,Ki,85.5699,1230.96612,1.79659,59.17285,-9.607996817536254,1fki,1.5532,refined-2018
0,-7.80234,1e-07,uM,0.1,Ki,99.13097,1539.22036,2.72951,48.0128,-9.607996817536254,1fpc,2.83931,refined-2018
0,-8.47771,1e-07,uM,0.1,Ki,116.26668,1340.44792,6.61462,19.24922,-9.607996817536254,1gj6,6.11895,refined-2018
0,-6.68922,1.0000000000000001e-07,nM,100.0,Ki,60.56265,959.95472,0.0,38.57417,-9.607996817536254,1zoh,2.1018,refined-2018
0,-4.478,1.0000000000000001e-07,nM,100.0,Ki<,63.7916,728.11626,7.59587,0.0,-9.607996817536254,2gyi,5.58337,refined-2018
0,-6.3976,1.0000000000000001e-07,nM,100.0,Kd,99.14,1204.69438,8.60167,4.67445,-9.607996817536254,2j7g,7.96303,refined-2018
0,-8.79952,1.0000000000000001e-07,nM,100.0,Kd,111.37137,1549.94629,10.78102,6.73676,-9.607996817536254,2wzf,7.27467,refined-2018
0,-4.94708,1.0000000000000001e-07,nM,100.0,Kd,76.95863,1355.54354,2.26209,5.46938,-9.607996817536254,3bbb,4.0659,refined-2018
0,-8.20392,1e-07,uM,0.1,Kd,134.63564,2363.63371,9.20923,33.97385,-9.607996817536254,3drf,4.60534,refined-2018
0,-10.86942,1e-07,uM,0.1,Kd,169.69849,3403.87776,10.07959,73.10108,-9.607996817536254,3drg,7.08385,refined-2018
0,-11.98578,1e-07,uM,0.1,Kd,85.51272,1318.23528,0.96927,102.96628,-9.607996817536254,3kdm,2.00359,refined-2018
0,-5.16031,1e-07,uM,0.1,Ki,92.9549,1406.85094,6.41653,0.0,-9.607996817536254,3l4y,5.89129,refined-2018
0,-4.8284,1e-07,uM,0.1,Kd,101.09731,1182.94465,2.57027,45.71078,-9.607996817536254,3mhm,6.63904,refined-2018
0,-5.55893,1.01e-07,nM,101.0,Ki,74.60022,1223.39441,4.2228,5.79964,-9.60206542531468,3t82,3.96112,refined-2018
0,-6.40873,1e-07,uM,0.1,Kd,94.68854,1083.12581,0.67699,16.33411,-9.607996817536254,3wtm,2.84486,refined-2018
0,-6.77884,1e-07,uM,0.1,Kd,84.06043,1133.16905,3.75523,30.44654,-9.607996817536254,3wzn,3.9777,refined-2018
0,-8.64479,1e-07,uM,0.1,Kd,72.93989,1216.84665,0.51858,53.66443,-9.607996817536254,3zyu,0.46617,refined-2018
0,-9.21952,1.0000000000000001e-07,nM,100.0,Ki,85.90418,1499.40063,9.73401,20.41489,-9.607996817536254,4b6o,5.98546,refined-2018
0,-0.68532,1e-07,uM,0.1,Kd,54.58772,1148.13435,0.70291,27.69037,-9.607996817536254,4dew,10.05232,refined-2018
0,-6.37169,1.01e-07,uM,0.101,Kd,103.49743,1356.35965,1.71773,64.74615,-9.60206542531468,4fcq,8.13074,refined-2018
0,-4.88311,1.0000000000000001e-07,nM,100.0,Ki,53.93187,762.64641,1.50761,16.25229,-9.607996817536254,4riv,2.71775,refined-2018
0,-5.62293,1.0000000000000001e-07,nM,100.0,Kd,56.67833,1021.41876,1.90889,49.45464,-9.607996817536254,5boj,3.03488,refined-2018
0,-6.93805,1e-07,uM,0.1,Ki,91.5784,1844.36921,3.68109,47.89193,-9.607996817536254,5d47,8.12323,refined-2018
0,-9.05595,1e-07,uM,0.1,Ki,51.57463,1226.86886,0.73988,57.40921,-9.607996817536254,5edb,0.58714,refined-2018
0,-6.54112,1.01e-07,nM,101.0,Ki,68.05861,1016.58133,1.72335,38.73224,-9.60206542531468,5fl4,2.5615,refined-2018
0,-8.76705,9.9e-08,nM,99.0,Kd,115.76299,1553.4838,11.03456,21.65821,-9.613987822738526,5l9i,7.13157,refined-2018
0,-5.44395,9.9e-08,nM,99.0,Ki,56.47157,889.16722,1.65297,33.58251,-9.613987822738526,5sz6,2.60192,refined-2018
0,-6.67852,9.8e-08,nM,98.0,Kd,105.0531,1343.91279,1.0,92.45231,-9.620039651368227,3nht,2.57481,refined-2018
0,-10.46289,9.5e-08,nM,95.0,Ki,119.11061,1751.19328,3.85241,46.94063,-9.638572750320671,1ypj,3.98028,refined-2018
0,-10.22094,9.5e-08,nM,95.0,Ki,147.55833,1670.81416,1.38903,62.58453,-9.638572750320671,2vwl,2.58815,refined-2018
0,-7.87421,9.57e-08,nM,95.7,Kd,119.56807,1921.66158,8.68841,45.03116,-9.6341965376924,3cdb,7.21428,refined-2018
0,-4.72414,9.45e-08,nM,94.5,Ki,49.52413,918.84484,1.84826,12.68825,-9.641718404058485,3igp,2.78833,refined-2018
0,-6.35407,9.600000000000001e-08,nM,96.0,Ki,63.3423,985.17465,1.88243,33.45063,-9.632330808469778,3n4b,2.32327,refined-2018
0,-5.08538,9.499999999999999e-08,uM,0.095,Ki,88.32167,976.82673,1.0,21.4948,-9.638572750320671,3pbb,2.27648,refined-2018
0,-8.60521,9.3e-08,uM,0.093,Kd,157.31402,1991.47777,10.57277,49.52913,-9.651256207535098,1b1h,7.60757,refined-2018
0,-10.14297,9.300000000000001e-08,nM,93.0,Ki,154.75112,1857.98256,1.41678,64.85334,-9.651256207535098,2vwm,3.23979,refined-2018
0,-5.78013,9.43e-08,nM,94.3,Kd,73.34769,1003.41449,9.62522,15.52232,-9.642981328259701,4av4,6.94117,refined-2018
0,-9.51142,9.300000000000001e-08,nM,93.0,Kd,109.43155,1804.79308,0.83562,70.55121,-9.651256207535098,4ql1,3.27609,refined-2018
0,-7.92508,9.4e-08,uM,0.094,Kd,162.50532,2091.22913,7.61813,88.82158,-9.644880745692605,5epl,5.25537,refined-2018
0,-8.69009,9.3e-08,uM,0.093,Ki,43.38201,1263.79306,1.05558,58.29258,-9.651256207535098,5hz9,1.20793,refined-2018
0,-7.41022,9.400000000000001e-08,nM,94.0,Kd,101.5556,1430.27363,0.81395,25.6638,-9.644880745692605,5vsf,2.80512,refined-2018
0,-6.76437,9.199999999999999e-08,uM,0.092,Kd,94.29709,1115.64443,0.60867,16.64296,-9.657700594624822,3wtl,2.49471,refined-2018
0,-6.14543,9.1e-08,uM,0.091,Kd,80.84147,916.49064,2.04187,15.78246,-9.664215413569062,3wtn,2.95615,refined-2018
0,-9.99491,9.100000000000001e-08,nM,91.0,Ki,85.54652,1664.52872,3.06539,36.72919,-9.664215413569062,4p6x,3.17512,refined-2018
0,-7.54995,9.000000000000001e-08,nM,90.0,Kd,127.82651,1736.19052,10.4382,20.87646,-9.670802220919883,1b5i,6.57507,refined-2018
0,-6.94675,9e-08,uM,0.09,Ki,91.90004,1218.91303,5.28514,5.32063,-9.670802220919883,1xug,4.36462,refined-2018
0,-7.2208,8.9e-08,nM,89.0,Ki,119.16894,1514.51863,0.16107,37.36963,-9.677462625406427,2bq7,4.40384,refined-2018
0,-8.62329,9.000000000000001e-08,nM,90.0,Ki,117.4955,2073.79935,7.18533,62.24299,-9.670802220919883,2jxr,5.45459,refined-2018
0,-8.62061,9.000000000000001e-08,nM,90.0,Kd,74.94521,1348.78899,1.72961,25.41637,-9.670802220919883,2wer,2.85411,refined-2018
0,-7.83006,9.01e-08,nM,90.1,Ki,145.34865,2142.36642,7.86234,62.0466,-9.670140255277175,3ahn,7.70637,refined-2018
0,-6.32807,8.890000000000001e-08,nM,88.9,Ki,146.28961,2096.9791,5.45577,42.46941,-9.678132777247667,3aho,10.30935,refined-2018
